sim,skill_match,skill_jaccard,skill_coverage,title_kw_score,industry_match,has_internship,has_certificate,has_project,has_competition,has_learning_evidence,has_communication_evidence,has_pressure_evidence,job_title_len,job_resp_len,job_content_len,job_req_len,job_full_text_len,query_id,label
0.3533022403717041,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,19,3,3,32,resume_004,0
0.42581114172935486,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,411,3,3,424,resume_004,0
0.4029471278190613,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,294,3,3,307,resume_004,0
0.38464197516441345,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,445,3,3,458,resume_004,0
0.43749338388442993,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,351,3,3,364,resume_004,0
0.4307354688644409,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,274,3,3,287,resume_004,0
0.3907647728919983,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,781,3,3,794,resume_004,0
0.43466490507125854,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,143,3,3,156,resume_004,0
0.4271419048309326,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,195,3,3,208,resume_004,0
0.4271419048309326,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,195,3,3,208,resume_004,0
0.4060588479042053,0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,4,300,3,3,313,resume_004,0
0.5920467376708984,4,0.4444444444444444,0.6666666666666666,0.0,0.0,1,0,1,0,0,0,0,5,477,3,3,491,resume_005,1
0.5279362797737122,3,0.3333333333333333,0.6,0.0,0.0,1,0,1,0,0,0,0,5,250,87,3,348,resume_005,1
0.32256457209587097,3,0.3333333333333333,0.6,0.0,0.0,1,0,1,0,0,0,0,9,419,3,3,437,resume_005,1
0.23217594623565674,3,0.375,0.75,0.0,0.0,1,0,1,0,0,0,0,9,349,3,3,367,resume_005,1
0.5881536602973938,2,0.18181818181818182,0.3333333333333333,0.0,0.0,1,0,1,0,0,0,0,7,691,3,101,805,resume_005,1
0.49243026971817017,2,0.25,0.6666666666666666,0.0,0.0,1,0,1,0,0,0,0,5,628,3,3,642,resume_005,1
0.4242958724498749,2,0.18181818181818182,0.3333333333333333,0.0,0.0,1,0,1,0,0,0,0,7,642,3,3,658,resume_005,1
0.5592173337936401,2,0.2222222222222222,0.5,0.0,0.0,1,0,1,0,0,0,0,5,768,3,3,782,resume_005,1
0.43816035985946655,1,0.09090909090909091,0.2,0.0,0.0,1,0,1,0,0,0,0,7,510,3,3,526,resume_005,0
0.4490368664264679,1,0.1111111111111111,0.3333333333333333,0.0,0.0,1,0,1,0,0,0,0,5,334,3,3,348,resume_005,0
0.4156390428543091,1,0.08333333333333333,0.16666666666666666,0.0,0.0,1,0,1,0,0,0,0,5,420,3,3,434,resume_005,0
0.4409596920013428,1,0.06666666666666667,0.1111111111111111,0.0,0.0,1,0,1,0,0,0,0,7,319,3,3,335,resume_005,0
0.3448207974433899,1,0.09090909090909091,0.2,0.0,0.0,1,0,1,0,0,0,0,4,537,3,3,550,resume_005,0
0.44496777653694153,1,0.125,0.5,0.0,0.0,1,0,1,0,0,0,0,5,345,3,3,359,resume_005,0
0.4169492721557617,1,0.09090909090909091,0.2,0.0,0.0,1,0,1,0,0,0,0,7,163,3,3,179,resume_005,0
0.4243777394294739,1,0.1,0.25,0.0,0.0,1,0,1,0,0,0,0,5,372,3,3,386,resume_005,0
0.39311230182647705,1,0.1,0.25,0.0,0.0,1,0,1,0,0,0,0,7,985,3,3,1001,resume_005,0
0.46019405126571655,1,0.1111111111111111,0.3333333333333333,0.0,0.0,1,0,1,0,0,0,0,5,296,3,3,310,resume_005,0
0.26922526955604553,1,0.1111111111111111,0.3333333333333333,0.0,0.0,1,0,1,0,0,0,0,4,930,3,3,943,resume_005,0
0.4125131368637085,1,0.1,0.25,0.0,0.0,1,0,1,0,0,0,0,5,454,3,3,468,resume_005,0
0.4150756001472473,1,0.1,0.25,0.0,0.0,1,0,1,0,0,0,0,5,430,3,3,444,resume_005,0
0.5589073300361633,1,0.125,0.5,0.0,0.0,1,0,1,0,0,0,0,4,241,3,3,254,resume_005,0
0.4125131368637085,1,0.1,0.25,0.0,0.0,1,0,1,0,0,0,0,5,454,3,3,468,resume_005,0
0.555353581905365,3,0.2727272727272727,0.3,0.0,0.0,1,0,0,0,0,1,0,7,568,168,3,749,resume_006,1
0.460906982421875,2,0.3333333333333333,0.5,0.0,0.0,1,0,0,0,0,1,0,4,185,3,3,198,resume_006,1
0.46337902545928955,2,0.4,0.6666666666666666,0.0,0.2,1,0,0,0,0,1,0,4,302,3,3,315,resume_006,1
0.4080156981945038,2,0.4,0.6666666666666666,0.0,0.2,1,0,0,0,0,1,0,4,204,3,3,217,resume_006,1
0.41850948333740234,2,0.5,1.0,0.0,0.0,1,0,0,0,0,1,0,4,607,3,3,620,resume_006,1
0.4177735149860382,2,0.25,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,4,360,3,3,373,resume_006,1
0.519930362701416,1,0.1111111111111111,0.16666666666666666,0.0,0.0,1,0,0,0,0,1,0,5,467,120,148,743,resume_006,0
0.3250557780265808,1,0.2,0.5,0.0,0.0,1,0,0,0,0,1,0,4,220,3,3,233,resume_006,0
0.4028664827346802,1,0.14285714285714285,0.25,0.0,0.0,1,0,0,0,0,1,0,5,369,3,3,383,resume_006,0
0.3709493577480316,1,0.06666666666666667,0.08333333333333333,0.0,0.25,1,0,0,0,0,1,0,4,318,3,3,331,resume_006,0
0.37346741557121277,1,0.2,0.5,0.0,0.0,1,0,0,0,0,1,0,4,602,3,3,615,resume_006,0
0.23038509488105774,1,0.125,0.2,0.0,0.0,1,0,0,0,0,1,0,4,414,3,3,427,resume_006,0
0.3225743770599365,1,0.16666666666666666,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,5,358,3,3,372,resume_006,0
0.32162678241729736,1,0.16666666666666666,0.3333333333333333,0.0,0.0,1,0,0,0,0,1,0,7,469,3,3,485,resume_006,0
0.40344858169555664,1,0.2,0.5,0.0,1.0,1,0,0,0,0,1,0,5,227,3,82,320,resume_006,0
0.26806655526161194,1,0.14285714285714285,0.25,0.0,0.0,1,0,0,0,0,1,0,5,366,3,3,380,resume_006,0
0.41171789169311523,1,0.2,0.5,0.0,0.0,1,0,0,0,0,1,0,4,401,3,3,414,resume_006,0
0.34078449010849,1,0.2,0.5,0.0,0.0,1,0,0,0,0,1,0,5,234,3,3,248,resume_006,0
0.3108789920806885,1,0.1111111111111111,0.16666666666666666,0.0,0.2,1,0,0,0,0,1,0,5,407,3,3,421,resume_006,0
0.3001616597175598,1,0.14285714285714285,0.25,0.0,0.0,1,0,0,0,0,1,0,4,1725,3,3,1738,resume_006,0
0.34786778688430786,1,0.25,1.0,0.0,0.0,1,0,0,0,0,1,0,4,491,3,3,504,resume_006,0
0.3787897229194641,2,0.25,0.4,0.0,0.0,1,1,0,0,0,0,1,7,487,3,3,503,resume_007,1
0.3787897229194641,2,0.25,0.4,0.0,0.0,1,1,0,0,0,0,1,7,487,3,3,503,resume_007,1
0.28120100498199463,2,0.16666666666666666,0.2222222222222222,0.0,0.0,1,1,0,0,0,0,1,4,450,3,3,463,resume_007,1
0.36177507042884827,2,0.4,1.0,0.0,0.0,1,1,0,0,0,0,1,5,411,3,3,425,resume_007,1
0.38192057609558105,1,0.07142857142857142,0.1,0.0,0.0,1,1,0,0,0,0,1,4,407,3,3,420,resume_007,0
0.3972688317298889,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,5,317,3,3,331,resume_007,0
0.37070029973983765,1,0.14285714285714285,0.3333333333333333,0.0,0.0,1,1,0,0,0,0,1,5,154,3,3,168,resume_007,0
0.42601725459098816,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,5,214,3,3,228,resume_007,0
0.45340731739997864,1,0.125,0.25,0.0,0.0,1,1,0,0,0,0,1,7,455,3,3,471,resume_007,0
0.33359211683273315,1,0.2,1.0,0.0,0.0,1,1,0,0,0,0,1,4,109,3,3,122,resume_007,0
0.4350374937057495,1,0.14285714285714285,0.3333333333333333,0.0,0.0,1,1,0,0,0,0,1,4,446,3,3,459,resume_007,0
0.3299601674079895,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,4,417,3,3,430,resume_007,0
0.3299601674079895,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,4,417,3,3,430,resume_007,0
0.37048476934432983,1,0.1111111111111111,0.2,0.0,0.0,1,1,0,0,0,0,1,4,520,3,3,533,resume_007,0
0.45349887013435364,1,0.16666666666666666,0.5,0.0,0.0,1,1,0,0,0,0,1,4,204,3,3,217,resume_007,0
0.4618593454360962,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,4,227,3,3,240,resume_007,0
0.35222548246383667,1,0.16666666666666666,0.5,0.0,0.0,1,1,0,0,0,0,1,4,195,3,3,208,resume_007,0
0.31561535596847534,1,0.1111111111111111,0.2,0.0,0.0,1,1,0,0,0,0,1,4,746,3,3,759,resume_007,0
0.4689001441001892,1,0.14285714285714285,0.3333333333333333,0.0,0.0,1,1,0,0,0,0,1,3,361,3,3,373,resume_007,0
0.30017250776290894,2,0.2222222222222222,0.4,0.0,0.0,1,0,0,0,0,0,1,5,1664,3,3,1678,resume_008,1
0.37319791316986084,1,0.08333333333333333,0.14285714285714285,0.0,0.0,1,0,0,0,0,0,1,4,477,3,3,490,resume_008,0
0.3762750029563904,1,0.09090909090909091,0.16666666666666666,0.0,0.0,1,0,0,0,0,0,1,4,413,3,3,426,resume_008,0
0.36027830839157104,1,0.1,0.2,0.0,0.0,1,0,0,0,0,0,1,4,144,3,3,157,resume_008,0
0.3775692284107208,1,0.1111111111111111,0.25,0.0,0.0,1,0,0,0,0,0,1,5,341,3,3,355,resume_008,0
0.3863450884819031,1,0.1,0.2,0.0,0.0,1,0,0,0,0,0,1,4,437,3,3,450,resume_008,0
0.3839731514453888,1,0.1,0.2,0.0,0.0,1,0,0,0,0,0,1,4,142,3,3,155,resume_008,0
0.3839731514453888,1,0.1,0.2,0.0,0.0,1,0,0,0,0,0,1,4,142,3,3,155,resume_008,0
0.5380748510360718,1,0.09090909090909091,0.16666666666666666,0.0,0.0,1,0,0,0,0,0,1,5,716,3,3,730,resume_008,0
0.39795613288879395,1,0.14285714285714285,0.5,0.0,0.0,1,0,0,0,0,0,1,4,274,3,3,287,resume_008,0
0.4214349389076233,1,0.07692307692307693,0.125,0.0,0.0,1,0,0,0,0,0,1,4,377,3,3,390,resume_008,0
0.4581717252731323,1,0.1111111111111111,0.25,0.0,0.0,1,0,0,0,0,0,1,5,324,3,3,338,resume_008,0
0.42700910568237305,1,0.125,0.3333333333333333,0.0,0.0,1,0,0,0,0,0,1,5,376,3,3,390,resume_008,0
0.36027830839157104,1,0.1,0.2,0.0,0.0,1,0,0,0,0,0,1,4,144,3,3,157,resume_008,0
0.3904933035373688,1,0.06666666666666667,0.1,0.0,0.0,1,0,0,0,0,0,1,5,679,3,3,693,resume_008,0
0.4581717252731323,1,0.1111111111111111,0.25,0.0,0.0,1,0,0,0,0,0,1,5,324,3,3,338,resume_008,0
0.5400987863540649,4,0.4,0.5714285714285714,0.0,0.0,1,0,1,0,1,0,0,4,436,3,174,620,resume_009,1
0.44067955017089844,3,0.1111111111111111,0.13043478260869565,0.0,0.0,1,0,1,0,1,0,0,5,1426,3,3,1440,resume_009,1
0.44067955017089844,3,0.1111111111111111,0.13043478260869565,0.0,0.0,1,0,1,0,1,0,0,5,1426,3,3,1440,resume_009,1
0.4030482769012451,3,0.2727272727272727,0.42857142857142855,0.0,0.0,1,0,1,0,1,0,0,5,266,3,3,280,resume_009,1
0.5065405964851379,3,0.21428571428571427,0.3,0.0,0.16666666666666666,1,0,1,0,1,0,0,5,679,3,3,693,resume_009,1
0.5118876695632935,3,0.23076923076923078,0.3333333333333333,0.0,0.0,1,0,1,0,1,0,0,4,982,3,3,995,resume_009,1
0.48631176352500916,4,0.36363636363636365,0.5,0.0,0.0,1,0,1,0,1,0,0,4,935,3,3,948,resume_009,1
0.5118876695632935,3,0.23076923076923078,0.3333333333333333,0.0,0.0,1,0,1,0,1,0,0,4,982,3,3,995,resume_009,1
0.502833366394043,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,5,497,3,3,511,resume_009,0
0.49986234307289124,0,0.0,0.0,0.0,0.2,1,0,1,0,1,0,0,4,639,3,3,652,resume_009,0
0.43132567405700684,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,4,1725,3,3,1738,resume_009,0
0.32451319694519043,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,4,481,3,3,494,resume_009,0
0.4186617136001587,1,0.07142857142857142,0.125,0.0,0.0,1,0,1,0,1,0,0,4,253,3,3,266,resume_009,0
0.3776540756225586,1,0.07142857142857142,0.125,0.0,0.0,1,0,1,0,1,0,0,4,334,3,3,347,resume_009,0
0.3585849404335022,1,0.045454545454545456,0.0625,0.0,0.0,1,0,1,0,1,0,0,4,416,128,3,554,resume_009,0
0.4976058006286621,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,4,960,3,3,973,resume_009,0
0.5693724155426025,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,4,348,3,3,361,resume_009,0
0.36197909712791443,1,0.08333333333333333,0.16666666666666666,0.0,0.0,1,0,1,0,1,0,0,4,455,3,3,468,resume_009,0
0.3818418085575104,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,4,772,3,3,785,resume_009,0
0.461172878742218,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,5,827,3,3,841,resume_009,0
0.4726940393447876,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,4,673,3,3,686,resume_009,0
0.36197909712791443,1,0.08333333333333333,0.16666666666666666,0.0,0.0,1,0,1,0,1,0,0,4,455,3,3,468,resume_009,0
0.4188270568847656,1,0.08333333333333333,0.16666666666666666,0.0,0.0,1,0,1,0,1,0,0,4,300,3,3,313,resume_009,0
0.23519611358642578,2,0.25,0.3333333333333333,0.0,0.0,1,1,0,0,0,1,0,4,606,3,3,619,resume_010,1
0.4666658639907837,2,0.5,1.0,1.0,0.0,1,1,0,0,0,1,0,4,465,3,3,478,resume_010,1
0.5258628129959106,2,0.5,1.0,1.0,0.0,1,1,0,0,0,1,0,4,21,3,3,34,resume_010,1
0.5003963708877563,2,0.3333333333333333,0.5,1.0,0.0,1,1,0,0,0,1,0,4,181,3,3,194,resume_010,1
0.39178022742271423,2,0.4,0.6666666666666666,1.0,0.0,1,1,0,0,0,1,0,4,455,3,3,468,resume_010,1
0.32447075843811035,2,0.3333333333333333,0.5,0.0,0.0,1,1,0,0,0,1,0,4,341,3,3,354,resume_010,1
0.38919660449028015,2,0.4,0.6666666666666666,1.0,0.0,1,1,0,0,0,1,0,4,310,3,3,323,resume_010,1
0.4649927020072937,2,0.5,1.0,1.0,0.5,1,1,0,0,0,1,0,4,180,3,3,193,resume_010,1
0.3859255611896515,1,0.1111111111111111,0.16666666666666666,0.0,0.0,1,1,0,0,0,1,0,5,467,120,148,743,resume_010,0
0.32939842343330383,1,0.2,0.5,0.0,0.0,1,1,0,0,0,1,0,4,220,3,3,233,resume_010,0
0.3888651132583618,1,0.14285714285714285,0.25,0.0,0.0,1,1,0,0,0,1,0,5,369,3,3,383,resume_010,0
0.30483660101890564,1,0.06666666666666667,0.08333333333333333,0.0,0.0,1,1,0,0,0,1,0,4,318,3,3,331,resume_010,0
0.3136148452758789,1,0.2,0.5,0.0,0.0,1,1,0,0,0,1,0,4,602,3,3,615,resume_010,0
0.21451568603515625,1,0.125,0.2,0.0,0.0,1,1,0,0,0,1,0,4,414,3,3,427,resume_010,0
0.32934918999671936,1,0.16666666666666666,0.3333333333333333,0.0,0.0,1,1,0,0,0,1,0,5,358,3,3,372,resume_010,0
0.2980077862739563,1,0.16666666666666666,0.3333333333333333,0.0,0.0,1,1,0,0,0,1,0,7,469,3,3,485,resume_010,0
0.37849146127700806,1,0.2,0.5,0.0,0.0,1,1,0,0,0,1,0,5,227,3,82,320,resume_010,0
0.2826501727104187,1,0.14285714285714285,0.25,0.0,0.0,1,1,0,0,0,1,0,5,366,3,3,380,resume_010,0
0.34584158658981323,1,0.2,0.5,0.0,0.0,1,1,0,0,0,1,0,4,401,3,3,414,resume_010,0
0.3277300000190735,1,0.2,0.5,0.0,0.0,1,1,0,0,0,1,0,5,234,3,3,248,resume_010,0
0.29618868231773376,1,0.1111111111111111,0.16666666666666666,0.0,0.0,1,1,0,0,0,1,0,5,407,3,3,421,resume_010,0
0.3024747371673584,1,0.14285714285714285,0.25,0.0,0.0,1,1,0,0,0,1,0,4,1725,3,3,1738,resume_010,0
0.2515696883201599,1,0.25,1.0,0.0,0.0,1,1,0,0,0,1,0,4,491,3,3,504,resume_010,0
0.5351556539535522,2,0.5,0.5,0.0,0.0,1,0,1,0,0,1,0,5,974,3,3,988,resume_011,1
0.4485921859741211,2,0.2857142857142857,0.2857142857142857,0.0,0.0,1,0,1,0,0,1,0,5,499,3,3,513,resume_011,1
0.5351556539535522,2,0.5,0.5,0.0,0.0,1,0,1,0,0,1,0,5,974,3,3,988,resume_011,1
